Previous State,New State
"[-175.94, -203.2, 1.4292568534704695, 30.74, 6.1, 1067.56, -1.52]","[-176.76, -209.4, 1.4292568534704695, 31.81, 5.21, 1073.78, -1.88]"
"[-176.76, -209.4, 1.4292568534704695, 31.81, 5.21, 1073.78, -1.88]","[-177.6, -215.8, 1.4292568534704695, 32.82, 4.93, 1080.2, -2.35]"
"[-177.6, -215.8, 1.4292568534704695, 32.82, 4.93, 1080.2, -2.35]","[-178.47, -222.39, 1.4292568534704695, 33.77, 4.27, 1086.82, -2.9]"
"[-178.47, -222.39, 1.4292568534704695, 33.77, 4.27, 1086.82, -2.9]","[-179.55, -229.14, 1.370461484471777, 34.61, 5.46, 1093.62, -3.34]"
"[-179.55, -229.14, 1.370461484471777, 34.61, 5.46, 1093.62, -3.34]","[-180.98, -236.0, 1.3252308092796046, 35.5, 4.12, 1100.63, -3.47]"
"[-180.98, -236.0, 1.3252308092796046, 35.5, 4.12, 1100.63, -3.47]","[-182.75, -242.95, 1.2870022175865685, 36.29, 3.72, 1107.8, -3.28]"
"[-182.75, -242.95, 1.2870022175865685, 36.29, 3.72, 1107.8, -3.28]","[-184.87, -249.97, 1.253235897503375, 37.12, 4.67, 1115.11, -2.78]"
"[-184.87, -249.97, 1.253235897503375, 37.12, 4.67, 1115.11, -2.78]","[-187.17, -257.1, 1.253235897503375, 37.8, -1.61, 1122.57, -2.21]"
"[-187.17, -257.1, 1.253235897503375, 37.8, -1.61, 1122.57, -2.21]","[-189.49, -264.3, 1.253235897503375, 38.15, 3.83, 1130.1, -1.67]"
"[-189.49, -264.3, 1.253235897503375, 38.15, 3.83, 1130.1, -1.67]","[-191.86, -271.62, 1.253235897503375, 38.92, 3.73, 1137.79, -1.16]"
"[-191.86, -271.62, 1.253235897503375, 38.92, 3.73, 1137.79, -1.16]","[-194.26, -279.08, 1.253235897503375, 39.15, -8.61, 1145.62, -0.66]"
"[-194.26, -279.08, 1.253235897503375, 39.15, -8.61, 1145.62, -0.66]","[-196.56, -286.23, 1.253235897503375, 35.7, -19.15, 1153.12, -0.17]"
"[-196.56, -286.23, 1.253235897503375, 35.7, -19.15, 1153.12, -0.17]","[-198.61, -292.66, 1.253235897503375, 31.83, -18.46, 1159.86, 0.27]"
"[-198.61, -292.66, 1.253235897503375, 31.83, -18.46, 1159.86, 0.27]","[-200.4, -298.38, 1.2870022175865685, 28.32, -13.3, 1165.85, 0.62]"
"[-200.4, -298.38, 1.2870022175865685, 28.32, -13.3, 1165.85, 0.62]","[-201.77, -303.65, 1.370461484471777, 26.62, -3.15, 1171.3, 0.69]"
"[-201.77, -303.65, 1.370461484471777, 26.62, -3.15, 1171.3, 0.69]","[-202.59, -308.86, 1.5707963267948966, 26.44, 4.15, 1176.56, 0.24]"
"[-202.59, -308.86, 1.5707963267948966, 26.44, 4.15, 1176.56, 0.24]","[-202.86, -314.23, 1.5707963267948966, 27.46, 6.36, 1181.85, -0.73]"
"[-202.86, -314.23, 1.5707963267948966, 27.46, 6.36, 1181.85, -0.73]","[-202.77, -319.85, 1.5707963267948966, 28.71, 5.86, 1187.53, -1.91]"
"[-202.77, -319.85, 1.5707963267948966, 28.71, 5.86, 1187.53, -1.91]","[-202.58, -325.7, 1.5707963267948966, 29.88, 5.73, 1193.57, -2.6]"
"[-202.58, -325.7, 1.5707963267948966, 29.88, 5.73, 1193.57, -2.6]","[-202.31, -331.73, 1.5707963267948966, 30.11, -3.58, 1199.88, -2.74]"
"[-202.31, -331.73, 1.5707963267948966, 30.11, -3.58, 1199.88, -2.74]","[-201.55, -337.62, 1.8163618443101885, 29.23, -3.16, 1206.15, -2.49]"
"[-201.55, -337.62, 1.8163618443101885, 29.23, -3.16, 1206.15, -2.49]","[-200.16, -343.21, 1.9735121683755579, 28.17, -3.31, 1212.46, -1.96]"
"[-200.16, -343.21, 1.9735121683755579, 28.17, -3.31, 1212.46, -1.96]","[-198.16, -348.39, 2.1443094312179936, 27.01, -2.81, 1218.14, -1.23]"
"[-198.16, -348.39, 2.1443094312179936, 27.01, -2.81, 1218.14, -1.23]","[-195.64, -353.1, 2.293530574608312, 25.73, -3.27, 1223.51, -0.45]"
"[-195.64, -353.1, 2.293530574608312, 25.73, -3.27, 1223.51, -0.45]","[-192.68, -357.25, 2.4600394420266762, 24.45, -2.28, 1228.53, 0.35]"
"[-192.68, -357.25, 2.4600394420266762, 24.45, -2.28, 1228.53, 0.35]","[-189.35, -360.81, 2.6064078633141934, 23.17, -2.54, 1233.2, 1.16]"
"[-189.35, -360.81, 2.6064078633141934, 23.17, -2.54, 1233.2, 1.16]","[-185.77, -363.74, 2.7517963571155324, 22.0, -2.06, 1237.57, 1.88]"
"[-185.77, -363.74, 2.7517963571155324, 22.0, -2.06, 1237.57, 1.88]","[-182.01, -366.01, 2.89922680255083, 20.85, -1.56, 1241.93, 2.35]"
"[-182.01, -366.01, 2.89922680255083, 20.85, -1.56, 1241.93, 2.35]","[-178.13, -367.62, 3.0313696036020463, 20.38, 1.56, 1245.87, 2.61]"
"[-178.13, -367.62, 3.0313696036020463, 20.38, 1.56, 1245.87, 2.61]","[-174.11, -368.59, 3.1515928202639603, 20.41, 3.23, 1249.74, 2.53]"
"[-174.11, -368.59, 3.1515928202639603, 20.41, 3.23, 1249.74, 2.53]","[-169.96, -368.95, 3.261882535984581, 20.82, 4.14, 1253.64, 2.12]"
"[-169.96, -368.95, 3.261882535984581, 20.82, 4.14, 1253.64, 2.12]","[-165.71, -368.7, 3.353167613347889, 21.56, 5.44, 1257.65, 1.46]"
"[-165.71, -368.7, 3.353167613347889, 21.56, 5.44, 1257.65, 1.46]","[-161.36, -367.88, 3.404614856498262, 22.76, 6.2, 1262.0, 0.65]"
"[-161.36, -367.88, 3.404614856498262, 22.76, 6.2, 1262.0, 0.65]","[-156.91, -366.52, 3.499163757235303, 23.51, -1.29, 1266.5, -0.16]"
"[-156.91, -366.52, 3.499163757235303, 23.51, -1.29, 1266.5, -0.16]","[-152.59, -364.73, 3.5860854305256122, 23.39, 4.55, 1271.13, -0.91]"
"[-152.59, -364.73, 3.5860854305256122, 23.39, 4.55, 1271.13, -0.91]","[-148.26, -362.68, 3.5971913269856164, 24.58, 5.67, 1276.04, -1.32]"
"[-148.26, -362.68, 3.5971913269856164, 24.58, 5.67, 1276.04, -1.32]","[-143.89, -360.28, 3.712029762989715, 24.87, -3.29, 1281.19, -1.39]"
"[-143.89, -360.28, 3.712029762989715, 24.87, -3.29, 1281.19, -1.39]","[-139.93, -357.41, 3.889355288249714, 24.11, -1.97, 1286.26, -1.39]"
"[-139.93, -357.41, 3.889355288249714, 24.11, -1.97, 1286.26, -1.39]","[-136.47, -354.07, 4.052401650997192, 24.06, 3.35, 1291.24, -1.44]"
"[-136.47, -354.07, 4.052401650997192, 24.06, 3.35, 1291.24, -1.44]","[-133.42, -350.25, 4.176862326070302, 24.7, 4.74, 1296.3, -1.54]"
"[-133.42, -350.25, 4.176862326070302, 24.7, 4.74, 1296.3, -1.54]","[-130.78, -345.97, 4.261362168588427, 25.61, 5.09, 1301.51, -1.63]"
"[-130.78, -345.97, 4.261362168588427, 25.61, 5.09, 1301.51, -1.63]","[-128.52, -341.25, 4.3642229591117285, 26.7, 6.45, 1306.9, -1.69]"
"[-128.52, -341.25, 4.3642229591117285, 26.7, 6.45, 1306.9, -1.69]","[-126.56, -336.14, 4.394828551093168, 28.05, 6.53, 1312.61, -1.68]"
"[-126.56, -336.14, 4.394828551093168, 28.05, 6.53, 1312.61, -1.68]","[-124.68, -330.72, 4.3642229591117285, 29.27, 6.34, 1318.42, -1.5]"
"[-124.68, -330.72, 4.3642229591117285, 29.27, 6.34, 1318.42, -1.5]","[-122.72, -325.08, 4.3642229591117285, 30.48, 6.03, 1324.42, -0.97]"
"[-122.72, -325.08, 4.3642229591117285, 30.48, 6.03, 1324.42, -0.97]","[-120.76, -319.19, 4.428594871176362, 31.56, 5.11, 1330.61, -0.24]"
"[-120.76, -319.19, 4.428594871176362, 31.56, 5.11, 1330.61, -0.24]","[-119.05, -313.0, 4.466823462869398, 32.63, 5.81, 1337.0, 0.32]"
"[-119.05, -313.0, 4.466823462869398, 32.63, 5.81, 1337.0, 0.32]","[-117.48, -306.56, 4.466823462869398, 33.7, 5.11, 1343.63, 0.71]"
"[-117.48, -306.56, 4.466823462869398, 33.7, 5.11, 1343.63, 0.71]","[-115.79, -299.93, 4.428594871176362, 34.66, 4.68, 1350.46, 1.12]"
"[-115.79, -299.93, 4.428594871176362, 34.66, 4.68, 1350.46, 1.12]","[-113.81, -293.19, 4.394828551093168, 35.63, 5.06, 1357.48, 1.72]"
"[-113.81, -293.19, 4.394828551093168, 35.63, 5.06, 1357.48, 1.72]","[-111.83, -286.25, 4.466823462869398, 36.47, 4.06, 1364.68, 2.24]"
"[-111.83, -286.25, 4.466823462869398, 36.47, 4.06, 1364.68, 2.24]","[-110.16, -279.07, 4.51205413806157, 37.33, 5.07, 1372.05, 2.4]"
"[-110.16, -279.07, 4.51205413806157, 37.33, 5.07, 1372.05, 2.4]","[-108.72, -271.67, 4.51205413806157, 37.72, -1.09, 1379.58, 2.3]"
"[-108.72, -271.67, 4.51205413806157, 37.72, -1.09, 1379.58, 2.3]","[-107.37, -264.18, 4.570849507060263, 38.47, 3.71, 1387.19, 2.09]"
"[-107.37, -264.18, 4.570849507060263, 38.47, 3.71, 1387.19, 2.09]","[-106.35, -256.48, 4.71238898038469, 39.19, 4.27, 1394.94, 1.52]"
"[-106.35, -256.48, 4.71238898038469, 39.19, 4.27, 1394.94, 1.52]","[-105.71, -248.59, 4.71238898038469, 40.02, 4.13, 1402.8, 0.54]"
"[-105.71, -248.59, 4.71238898038469, 40.02, 4.13, 1402.8, 0.54]","[-105.08, -240.53, 4.570849507060263, 40.75, 3.75, 1410.81, -0.49]"
"[-105.08, -240.53, 4.570849507060263, 40.75, 3.75, 1410.81, -0.49]","[-104.14, -232.36, 4.570849507060263, 41.5, 4.11, 1419.01, -1.24]"
"[-104.14, -232.36, 4.570849507060263, 41.5, 4.11, 1419.01, -1.24]","[-103.03, -224.06, 4.570849507060263, 42.25, 3.86, 1427.39, -1.74]"
"[-103.03, -224.06, 4.570849507060263, 42.25, 3.86, 1427.39, -1.74]","[-101.88, -215.62, 4.570849507060263, 42.95, 3.38, 1435.91, -2.15]"
"[-101.88, -215.62, 4.570849507060263, 42.95, 3.38, 1435.91, -2.15]","[-100.7, -207.04, 4.570849507060263, 43.63, 3.68, 1444.56, -2.55]"
"[-100.7, -207.04, 4.570849507060263, 43.63, 3.68, 1444.56, -2.55]","[-99.51, -198.33, 4.570849507060263, 44.29, 3.37, 1453.34, -2.95]"
"[-99.51, -198.33, 4.570849507060263, 44.29, 3.37, 1453.34, -2.95]","[-98.27, -189.49, 4.570849507060263, 44.92, 2.95, 1462.22, -3.36]"
"[-98.27, -189.49, 4.570849507060263, 44.92, 2.95, 1462.22, -3.36]","[-96.9, -180.55, 4.570849507060263, 45.53, 2.82, 1471.25, -3.73]"
"[-96.9, -180.55, 4.570849507060263, 45.53, 2.82, 1471.25, -3.73]","[-95.33, -171.52, 4.51205413806157, 46.07, 2.69, 1480.4, -3.98]"
"[-95.33, -171.52, 4.51205413806157, 46.07, 2.69, 1480.4, -3.98]","[-93.45, -162.52, 4.466823462869398, 46.07, 2.93, 1489.59, -3.91]"
"[-93.45, -162.52, 4.466823462869398, 46.07, 2.93, 1489.59, -3.91]","[-91.18, -153.54, 4.428594871176362, 46.61, 2.91, 1498.84, -3.47]"
"[-91.18, -153.54, 4.428594871176362, 46.61, 2.91, 1498.84, -3.47]","[-88.61, -144.52, 4.428594871176362, 47.18, 3.3, 1508.19, -2.74]"
"[-88.61, -144.52, 4.428594871176362, 47.18, 3.3, 1508.19, -2.74]","[-85.88, -135.43, 4.428594871176362, 47.74, 2.62, 1517.64, -1.88]"
"[-85.88, -135.43, 4.428594871176362, 47.74, 2.62, 1517.64, -1.88]","[-83.09, -126.24, 4.394828551093168, 48.26, 2.39, 1527.2, -0.99]"
"[-83.09, -126.24, 4.394828551093168, 48.26, 2.39, 1527.2, -0.99]","[-80.06, -117.03, 4.336005498066962, 48.67, 2.46, 1536.84, -0.01]"
"[-80.06, -117.03, 4.336005498066962, 48.67, 2.46, 1536.84, -0.01]","[-76.6, -107.88, 4.28487671543982, 49.09, 2.35, 1546.58, 1.02]"
"[-76.6, -107.88, 4.28487671543982, 49.09, 2.35, 1546.58, 1.02]","[-72.64, -98.84, 4.261362168588427, 49.56, 2.7, 1556.5, 1.93]"
"[-72.64, -98.84, 4.261362168588427, 49.56, 2.7, 1556.5, 1.93]","[-68.26, -89.9, 4.217454854043794, 49.97, 2.11, 1566.66, 2.31]"
"[-68.26, -89.9, 4.217454854043794, 49.97, 2.11, 1566.66, 2.31]","[-63.44, -81.11, 4.138875875961593, 50.25, 1.99, 1576.92, 2.08]"
"[-63.44, -81.11, 4.138875875961593, 50.25, 1.99, 1576.92, 2.08]","[-58.15, -72.51, 4.1030036723538945, 50.6, 2.43, 1587.18, 1.4]"
"[-58.15, -72.51, 4.1030036723538945, 50.6, 2.43, 1587.18, 1.4]","[-52.42, -64.11, 4.085744768743949, 51.07, 2.53, 1597.35, 0.72]"
"[-52.42, -64.11, 4.085744768743949, 51.07, 2.53, 1597.35, 0.72]","[-46.45, -55.77, 4.085744768743949, 51.51, 2.22, 1607.59, 0.12]"
"[-46.45, -55.77, 4.085744768743949, 51.51, 2.22, 1607.59, 0.12]","[-40.38, -47.39, 4.085744768743949, 51.94, 2.13, 1617.92, -0.44]"
"[-40.38, -47.39, 4.085744768743949, 51.94, 2.13, 1617.92, -0.44]","[-34.26, -38.95, 4.085744768743949, 52.34, 2.22, 1628.34, -1.02]"
"[-34.26, -38.95, 4.085744768743949, 52.34, 2.22, 1628.34, -1.02]","[-28.07, -30.46, 4.068887871591405, 52.72, 2.13, 1638.83, -1.57]"
"[-28.07, -30.46, 4.068887871591405, 52.72, 2.13, 1638.83, -1.57]","[-21.67, -22.07, 4.020433805258373, 52.61, 0.62, 1649.38, -1.9]"
"[-21.67, -22.07, 4.020433805258373, 52.61, 0.62, 1649.38, -1.9]","[-15.06, -13.83, 4.020433805258373, 53.0, 2.31, 1659.94, -1.95]"
"[-15.06, -13.83, 4.020433805258373, 53.0, 2.31, 1659.94, -1.95]","[-8.29, -5.63, 4.020433805258373, 53.41, 2.01, 1670.58, -1.86]"
"[-8.29, -5.63, 4.020433805258373, 53.41, 2.01, 1670.58, -1.86]","[-1.46, 2.63, 4.020433805258373, 53.79, 1.68, 1681.3, -1.75]"
"[-1.46, 2.63, 4.020433805258373, 53.79, 1.68, 1681.3, -1.75]","[5.41, 10.97, 4.020433805258373, 54.16, 1.59, 1692.1, -1.65]"
"[5.41, 10.97, 4.020433805258373, 54.16, 1.59, 1692.1, -1.65]","[12.31, 19.36, 4.020433805258373, 54.52, 2.17, 1702.97, -1.57]"
"[12.31, 19.36, 4.020433805258373, 54.52, 2.17, 1702.97, -1.57]","[19.25, 27.82, 4.020433805258373, 54.87, 1.73, 1713.91, -1.49]"
"[19.25, 27.82, 4.020433805258373, 54.87, 1.73, 1713.91, -1.49]","[26.22, 36.34, 4.020433805258373, 55.21, 1.3, 1724.91, -1.42]"
"[26.22, 36.34, 4.020433805258373, 55.21, 1.3, 1724.91, -1.42]","[33.28, 44.87, 4.004905768605346, 55.53, 1.8, 1735.99, -1.28]"
"[33.28, 44.87, 4.004905768605346, 55.53, 1.8, 1735.99, -1.28]","[40.43, 53.41, 4.004905768605346, 55.85, 1.44, 1747.13, -1.05]"
"[40.43, 53.41, 4.004905768605346, 55.85, 1.44, 1747.13, -1.05]","[47.65, 61.97, 4.004905768605346, 56.15, 1.92, 1758.33, -0.75]"
"[47.65, 61.97, 4.004905768605346, 56.15, 1.92, 1758.33, -0.75]","[54.91, 70.58, 4.004905768605346, 56.45, 1.37, 1769.58, -0.43]"
"[54.91, 70.58, 4.004905768605346, 56.45, 1.37, 1769.58, -0.43]","[62.21, 79.23, 4.004905768605346, 56.74, 1.98, 1780.9, -0.11]"
"[62.21, 79.23, 4.004905768605346, 56.74, 1.98, 1780.9, -0.11]","[69.55, 87.92, 4.004905768605346, 57.02, 1.09, 1792.27, 0.22]"
"[69.55, 87.92, 4.004905768605346, 57.02, 1.09, 1792.27, 0.22]","[76.93, 96.65, 4.004905768605346, 57.29, 1.13, 1803.7, 0.55]"
"[76.93, 96.65, 4.004905768605346, 57.29, 1.13, 1803.7, 0.55]","[84.34, 105.42, 4.004905768605346, 57.56, 1.51, 1815.18, 0.88]"
"[84.34, 105.42, 4.004905768605346, 57.56, 1.51, 1815.18, 0.88]","[91.8, 114.23, 4.004905768605346, 57.82, 1.47, 1826.71, 1.21]"
"[91.8, 114.23, 4.004905768605346, 57.82, 1.47, 1826.71, 1.21]","[99.29, 123.07, 4.020433805258373, 58.07, 1.48, 1838.29, 1.56]"
"[99.29, 123.07, 4.020433805258373, 58.07, 1.48, 1838.29, 1.56]","[106.74, 132.01, 4.036258470824029, 58.3, 1.51, 1849.93, 1.8]"
"[106.74, 132.01, 4.036258470824029, 58.3, 1.51, 1849.93, 1.8]","[114.09, 141.1, 4.036258470824029, 58.53, 0.48, 1861.61, 1.89]"
"[114.09, 141.1, 4.036258470824029, 58.53, 0.48, 1861.61, 1.89]","[121.4, 150.27, 4.036258470824029, 58.77, 1.08, 1873.34, 1.88]"
"[121.4, 150.27, 4.036258470824029, 58.77, 1.08, 1873.34, 1.88]","[128.71, 159.5, 4.036258470824029, 59.0, 0.92, 1885.12, 1.84]"
"[128.71, 159.5, 4.036258470824029, 59.0, 0.92, 1885.12, 1.84]","[136.05, 168.76, 4.036258470824029, 59.21, 1.35, 1896.94, 1.8]"
"[136.05, 168.76, 4.036258470824029, 59.21, 1.35, 1896.94, 1.8]","[143.41, 178.07, 4.036258470824029, 59.42, 1.49, 1908.8, 1.75]"
"[143.41, 178.07, 4.036258470824029, 59.42, 1.49, 1908.8, 1.75]","[150.8, 187.4, 4.036258470824029, 59.63, 0.91, 1920.71, 1.7]"
"[150.8, 187.4, 4.036258470824029, 59.63, 0.91, 1920.71, 1.7]","[158.21, 196.77, 4.036258470824029, 59.83, 0.76, 1932.65, 1.64]"
"[158.21, 196.77, 4.036258470824029, 59.83, 0.76, 1932.65, 1.64]","[165.63, 206.14, 4.036258470824029, 59.29, -12.0, 1944.61, 1.59]"
"[165.63, 206.14, 4.036258470824029, 59.29, -12.0, 1944.61, 1.59]","[172.78, 215.17, 4.036258470824029, 55.63, -19.71, 1956.12, 1.54]"
"[172.78, 215.17, 4.036258470824029, 55.63, -19.71, 1956.12, 1.54]","[179.43, 223.58, 4.036258470824029, 51.67, -19.13, 1966.85, 1.49]"
"[179.43, 223.58, 4.036258470824029, 51.67, -19.13, 1966.85, 1.49]","[185.62, 231.39, 4.036258470824029, 47.88, -19.75, 1976.81, 1.43]"
"[185.62, 231.39, 4.036258470824029, 47.88, -19.75, 1976.81, 1.43]","[191.34, 238.6, 4.036258470824029, 44.32, -17.12, 1986.02, 1.38]"
"[191.34, 238.6, 4.036258470824029, 44.32, -17.12, 1986.02, 1.38]","[196.61, 245.25, 4.036258470824029, 40.5, -17.66, 1994.5, 1.34]"
"[196.61, 245.25, 4.036258470824029, 40.5, -17.66, 1994.5, 1.34]","[201.45, 251.31, 4.036258470824029, 36.96, -18.24, 2002.25, 1.32]"
"[201.45, 251.31, 4.036258470824029, 36.96, -18.24, 2002.25, 1.32]","[205.83, 256.8, 4.036258470824029, 33.35, -16.61, 2009.28, 1.32]"
"[205.83, 256.8, 4.036258470824029, 33.35, -16.61, 2009.28, 1.32]","[209.77, 261.75, 4.036258470824029, 29.84, -17.93, 2015.61, 1.31]"
"[209.77, 261.75, 4.036258470824029, 29.84, -17.93, 2015.61, 1.31]","[213.25, 266.23, 4.085744768743949, 27.3, -5.69, 2021.27, 1.25]"
"[213.25, 266.23, 4.085744768743949, 27.3, -5.69, 2021.27, 1.25]","[216.16, 270.76, 4.238937823112623, 26.54, -2.46, 2026.61, 0.8]"
"[216.16, 270.76, 4.238937823112623, 26.54, -2.46, 2026.61, 0.8]","[218.45, 275.47, 4.3642229591117285, 25.88, -1.88, 2031.76, -0.03]"
"[218.45, 275.47, 4.3642229591117285, 25.88, -1.88, 2031.76, -0.03]","[220.21, 280.29, 4.394828551093168, 25.41, -2.16, 2036.81, -0.98]"
"[220.21, 280.29, 4.394828551093168, 25.41, -2.16, 2036.81, -0.98]","[221.73, 285.1, 4.394828551093168, 24.98, -2.3, 2041.88, -1.68]"
"[221.73, 285.1, 4.394828551093168, 24.98, -2.3, 2041.88, -1.68]","[223.12, 289.85, 4.466823462869398, 24.48, -2.37, 2046.97, -2.02]"
"[223.12, 289.85, 4.466823462869398, 24.48, -2.37, 2046.97, -2.02]","[224.15, 294.58, 4.570849507060263, 24.0, -2.51, 2052.01, -2.21]"
"[224.15, 294.58, 4.570849507060263, 24.0, -2.51, 2052.01, -2.21]","[224.75, 299.29, 4.71238898038469, 23.51, -0.26, 2057.0, -2.26]"
"[224.75, 299.29, 4.71238898038469, 23.51, -0.26, 2057.0, -2.26]","[224.92, 304.04, 4.71238898038469, 24.27, 3.97, 2062.03, -2.14]"
"[224.92, 304.04, 4.71238898038469, 24.27, 3.97, 2062.03, -2.14]","[224.58, 308.91, 4.853928453709116, 24.27, -2.9, 2067.42, -1.8]"
"[224.58, 308.91, 4.853928453709116, 24.27, -2.9, 2067.42, -1.8]","[223.61, 313.59, 5.029949409676211, 23.52, -3.66, 2072.38, -1.51]"
"[223.61, 313.59, 5.029949409676211, 23.52, -3.66, 2072.38, -1.51]","[222.03, 317.93, 5.207323106725585, 22.81, 0.03, 2077.0, -1.37]"
"[222.03, 317.93, 5.207323106725585, 22.81, 0.03, 2077.0, -1.37]","[219.84, 321.97, 5.355890089177974, 23.14, 4.41, 2081.74, -1.33]"
"[219.84, 321.97, 5.355890089177974, 23.14, 4.41, 2081.74, -1.33]","[217.08, 325.78, 5.450114948837938, 23.98, 6.38, 2086.58, -1.46]"
"[217.08, 325.78, 5.450114948837938, 23.98, 6.38, 2086.58, -1.46]","[213.78, 329.41, 5.507787810568833, 25.17, 6.13, 2091.64, -1.66]"
"[213.78, 329.41, 5.507787810568833, 25.17, 6.13, 2091.64, -1.66]","[210.06, 332.97, 5.535422672519665, 26.37, 5.59, 2096.95, -1.69]"
"[210.06, 332.97, 5.535422672519665, 26.37, 5.59, 2096.95, -1.69]","[206.02, 336.47, 5.627124716254664, 26.82, -2.21, 2102.58, -1.4]"
"[206.02, 336.47, 5.627124716254664, 26.82, -2.21, 2102.58, -1.4]","[201.71, 339.54, 5.7480005169039865, 26.15, -3.11, 2107.97, -1.1]"
"[201.71, 339.54, 5.7480005169039865, 26.15, -3.11, 2107.97, -1.1]","[197.21, 342.05, 5.860731244992831, 25.38, -2.81, 2113.19, -0.96]"
"[197.21, 342.05, 5.860731244992831, 25.38, -2.81, 2113.19, -0.96]","[192.55, 343.97, 5.978492653164189, 25.32, 4.96, 2118.31, -0.97]"
"[192.55, 343.97, 5.978492653164189, 25.32, 4.96, 2118.31, -0.97]","[187.6, 345.48, 6.030505052037507, 26.5, 6.07, 2123.56, -1.07]"
"[187.6, 345.48, 6.030505052037507, 26.5, 6.07, 2123.56, -1.07]","[182.35, 346.77, 6.061370836682792, 27.66, 4.99, 2129.04, -1.12]"
"[182.35, 346.77, 6.061370836682792, 27.66, 4.99, 2129.04, -1.12]","[176.82, 347.81, 6.162895424784798, 28.55, 3.51, 2134.74, -1.1]"
"[176.82, 347.81, 6.162895424784798, 28.55, 3.51, 2134.74, -1.1]","[171.14, 348.32, 0.02000133357339049, 28.23, -2.91, 2140.52, -1.22]"
"[171.14, 348.32, 0.02000133357339049, 28.23, -2.91, 2140.52, -1.22]","[165.52, 348.22, 0.11022304998774664, 28.34, 5.36, 2146.22, -1.54]"
"[165.52, 348.22, 0.11022304998774664, 28.34, 5.36, 2146.22, -1.54]","[159.76, 347.64, 0.12028988239478806, 29.57, 6.02, 2152.21, -1.91]"
"[159.76, 347.64, 0.12028988239478806, 29.57, 6.02, 2152.21, -1.91]","[153.79, 346.9, 0.1303689797031455, 30.68, 4.89, 2158.36, -1.96]"
"[153.79, 346.9, 0.1303689797031455, 30.68, 4.89, 2158.36, -1.96]","[147.69, 345.89, 0.23207768286271319, 30.88, -2.61, 2164.67, -1.78]"
"[147.69, 345.89, 0.23207768286271319, 30.88, -2.61, 2164.67, -1.78]","[141.79, 344.37, 0.34691689752716176, 30.15, -1.17, 2170.88, -1.64]"
"[141.79, 344.37, 0.34691689752716176, 30.15, -1.17, 2170.88, -1.64]","[136.06, 342.38, 0.40063159270137194, 30.69, 5.77, 2177.14, -1.55]"
"[136.06, 342.38, 0.40063159270137194, 30.69, 5.77, 2177.14, -1.55]","[130.28, 340.0, 0.41151684606748806, 31.82, 4.64, 2183.46, -1.27]"
"[130.28, 340.0, 0.41151684606748806, 31.82, 4.64, 2183.46, -1.27]","[124.52, 337.25, 0.5235987755982989, 31.71, -3.38, 2189.9, -0.88]"
"[124.52, 337.25, 0.5235987755982989, 31.71, -3.38, 2189.9, -0.88]","[119.11, 334.04, 0.6310588407780213, 31.4, 3.91, 2196.24, -0.57]"
"[119.11, 334.04, 0.6310588407780213, 31.4, 3.91, 2196.24, -0.57]","[113.93, 330.33, 0.6687427032023717, 32.44, 5.55, 2202.66, -0.26]"
"[113.93, 330.33, 0.6687427032023717, 32.44, 5.55, 2202.66, -0.26]","[108.74, 326.26, 0.6815532115631169, 33.44, 4.41, 2209.22, 0.31]"
"[108.74, 326.26, 0.6815532115631169, 33.44, 4.41, 2209.22, 0.31]","[103.6, 321.86, 0.775397496610753, 34.21, 3.7, 2215.92, 1.04]"
"[103.6, 321.86, 0.775397496610753, 34.21, 3.7, 2215.92, 1.04]","[98.65, 317.03, 0.8330703583416478, 34.99, 4.83, 2222.73, 1.74]"
"[98.65, 317.03, 0.8330703583416478, 34.99, 4.83, 2222.73, 1.74]","[93.86, 311.79, 0.848062078981481, 35.98, 4.51, 2229.81, 2.2]"
"[93.86, 311.79, 0.848062078981481, 35.98, 4.51, 2229.81, 2.2]","[89.04, 306.32, 0.8633131150155536, 36.84, 3.87, 2237.08, 2.56]"
"[89.04, 306.32, 0.8633131150155536, 36.84, 3.87, 2237.08, 2.56]","[84.37, 300.55, 0.9441521151541561, 37.17, -1.13, 2244.53, 2.55]"
"[84.37, 300.55, 0.9441521151541561, 37.17, -1.13, 2244.53, 2.55]","[79.95, 294.5, 0.9791076843683526, 37.93, 4.54, 2252.02, 2.13]"
"[79.95, 294.5, 0.9791076843683526, 37.93, 4.54, 2252.02, 2.13]","[75.51, 288.25, 0.9108089974073983, 38.73, 3.94, 2259.66, 1.63]"
"[75.51, 288.25, 0.9108089974073983, 38.73, 3.94, 2259.66, 1.63]","[70.69, 282.09, 0.8633131150155536, 39.48, 4.15, 2267.47, 1.53]"
"[70.69, 282.09, 0.8633131150155536, 39.48, 4.15, 2267.47, 1.53]","[65.56, 275.98, 0.8788411516685797, 40.3, 3.61, 2275.45, 1.71]"
"[65.56, 275.98, 0.8788411516685797, 40.3, 3.61, 2275.45, 1.71]","[60.52, 269.61, 0.9791076843683526, 40.89, 3.39, 2283.58, 1.65]"
"[60.52, 269.61, 0.9791076843683526, 40.89, 3.39, 2283.58, 1.65]","[55.78, 262.86, 1.015985293814825, 41.5, 3.47, 2291.8, 1.13]"
"[55.78, 262.86, 1.015985293814825, 41.5, 3.47, 2291.8, 1.13]","[51.29, 255.78, 1.0352696724805088, 42.29, 3.93, 2300.13, 0.23]"
