Previous State,New State
"[3.181603327943782, 41.56, 3397.28, 2.72]","[3.111588151766316, 42.06, 3405.74, 2.13]"
"[3.111588151766316, 42.06, 3405.74, 2.13]","[3.021302771195005, 42.31, 3414.36, 1.46]"
"[3.021302771195005, 42.31, 3414.36, 1.46]","[2.9402347327994622, 41.52, 3422.84, 0.63]"
"[2.9402347327994622, 41.52, 3422.84, 0.63]","[2.8368999995743955, 40.42, 3431.0, -0.33]"
"[2.8368999995743955, 40.42, 3431.0, -0.33]","[2.7517963571155324, 39.7, 3438.89, -1.31]"
"[2.7517963571155324, 39.7, 3438.89, -1.31]","[2.663597455070841, 39.2, 3446.7, -2.19]"
"[2.663597455070841, 39.2, 3446.7, -2.19]","[2.594741702893849, 38.15, 3454.24, -2.87]"
"[2.594741702893849, 38.15, 3454.24, -2.87]","[2.510533812811772, 37.09, 3461.66, -3.26]"
"[2.510533812811772, 37.09, 3461.66, -3.26]","[2.407383866136434, 36.0, 3468.73, -3.4]"
"[2.407383866136434, 36.0, 3468.73, -3.4]","[2.3085222952481455, 35.31, 3475.74, -3.19]"
"[2.3085222952481455, 35.31, 3475.74, -3.19]","[2.214297435588181, 35.56, 3482.59, -2.7]"
"[2.214297435588181, 35.56, 3482.59, -2.7]","[2.1624849692214405, 36.12, 3489.64, -2.0]"
"[2.1624849692214405, 36.12, 3489.64, -2.0]","[2.106322981109284, 36.94, 3496.83, -1.08]"
"[2.106322981109284, 36.94, 3496.83, -1.08]","[2.021823138591159, 37.69, 3504.17, -0.12]"
"[2.021823138591159, 37.69, 3504.17, -0.12]","[1.9735121683755579, 38.52, 3511.73, 0.95]"
"[1.9735121683755579, 38.52, 3511.73, 0.95]","[1.9735121683755579, 39.37, 3519.58, 1.81]"
"[1.9735121683755579, 39.37, 3519.58, 1.81]","[1.9471798091126247, 40.09, 3527.69, 2.3]"
"[1.9471798091126247, 40.09, 3527.69, 2.3]","[1.8163618443101885, 40.54, 3535.86, 2.66]"
"[1.8163618443101885, 40.54, 3535.86, 2.66]","[1.771131169118016, 40.88, 3544.26, 3.01]"
"[1.771131169118016, 40.88, 3544.26, 3.01]","[1.7123358001193236, 41.51, 3552.77, 3.34]"
"[1.7123358001193236, 41.51, 3552.77, 3.34]","[1.7123358001193236, 42.28, 3561.3, 3.46]"
"[1.7123358001193236, 42.28, 3561.3, 3.46]","[1.5707963267948966, 42.9, 3570.09, 3.21]"
"[1.5707963267948966, 42.9, 3570.09, 3.21]","[1.5707963267948966, 43.31, 3578.94, 2.84]"
"[1.5707963267948966, 43.31, 3578.94, 2.84]","[1.5707963267948966, 43.53, 3587.81, 2.59]"
"[1.5707963267948966, 43.53, 3587.81, 2.59]","[1.4292568534704695, 43.88, 3596.66, 2.43]"
"[1.4292568534704695, 43.88, 3596.66, 2.43]","[1.370461484471777, 44.44, 3605.68, 2.19]"
"[1.370461484471777, 44.44, 3605.68, 2.19]","[1.370461484471777, 45.07, 3614.78, 1.78]"
"[1.370461484471777, 45.07, 3614.78, 1.78]","[1.2870022175865685, 45.58, 3623.93, 1.19]"
"[1.2870022175865685, 45.58, 3623.93, 1.19]","[1.253235897503375, 45.65, 3633.09, 0.5]"
"[1.253235897503375, 45.65, 3633.09, 0.5]","[1.2226303055219356, 46.11, 3642.24, -0.09]"
"[1.2226303055219356, 46.11, 3642.24, -0.09]","[1.1944128444771684, 46.67, 3651.52, -0.42]"
"[1.1944128444771684, 46.67, 3651.52, -0.42]","[1.1197695149986342, 47.15, 3660.9, -0.41]"
"[1.1197695149986342, 47.15, 3660.9, -0.41]","[1.1197695149986342, 47.69, 3670.38, -0.04]"
"[1.1197695149986342, 47.69, 3670.38, -0.04]","[1.1197695149986342, 48.23, 3679.96, 0.44]"
"[1.1197695149986342, 48.23, 3679.96, 0.44]","[1.1680804852142352, 48.67, 3689.66, 0.56]"
"[1.1680804852142352, 48.67, 3689.66, 0.56]","[1.1944128444771684, 49.15, 3699.44, 0.32]"
"[1.1944128444771684, 49.15, 3699.44, 0.32]","[1.1944128444771684, 49.64, 3709.31, -0.12]"
"[1.1944128444771684, 49.64, 3709.31, -0.12]","[1.1680804852142352, 50.11, 3719.29, -0.41]"
"[1.1680804852142352, 50.11, 3719.29, -0.41]","[1.1680804852142352, 50.58, 3729.36, -0.49]"
"[1.1680804852142352, 50.58, 3729.36, -0.49]","[1.1680804852142352, 51.03, 3739.52, -0.52]"
"[1.1680804852142352, 51.03, 3739.52, -0.52]","[1.1680804852142352, 51.47, 3749.76, -0.65]"
"[1.1680804852142352, 51.47, 3749.76, -0.65]","[1.1680804852142352, 51.9, 3760.09, -0.87]"
"[1.1680804852142352, 51.9, 3760.09, -0.87]","[1.1680804852142352, 52.31, 3770.51, -1.09]"
"[1.1680804852142352, 52.31, 3770.51, -1.09]","[1.1680804852142352, 52.72, 3781.02, -1.27]"
"[1.1680804852142352, 52.72, 3781.02, -1.27]","[1.1680804852142352, 53.05, 3791.6, -1.4]"
"[1.1680804852142352, 53.05, 3791.6, -1.4]","[1.143284061850027, 53.01, 3802.19, -1.44]"
"[1.143284061850027, 53.01, 3802.19, -1.44]","[1.143284061850027, 53.4, 3812.83, -1.33]"
"[1.143284061850027, 53.4, 3812.83, -1.33]","[1.143284061850027, 53.78, 3823.55, -1.15]"
"[1.143284061850027, 53.78, 3823.55, -1.15]","[1.143284061850027, 54.16, 3834.34, -0.96]"
"[1.143284061850027, 54.16, 3834.34, -0.96]","[1.143284061850027, 54.5, 3845.2, -0.78]"
"[1.143284061850027, 54.5, 3845.2, -0.78]","[1.143284061850027, 54.87, 3856.14, -0.66]"
"[1.143284061850027, 54.87, 3856.14, -0.66]","[1.143284061850027, 55.19, 3867.14, -0.56]"
"[1.143284061850027, 55.19, 3867.14, -0.56]","[1.143284061850027, 55.53, 3878.21, -0.53]"
"[1.143284061850027, 55.53, 3878.21, -0.53]","[1.143284061850027, 55.86, 3889.34, -0.56]"
"[1.143284061850027, 55.86, 3889.34, -0.56]","[1.143284061850027, 56.18, 3900.55, -0.6]"
"[1.143284061850027, 56.18, 3900.55, -0.6]","[1.143284061850027, 56.48, 3911.81, -0.64]"
"[1.143284061850027, 56.48, 3911.81, -0.64]","[1.143284061850027, 56.79, 3923.14, -0.68]"
"[1.143284061850027, 56.79, 3923.14, -0.68]","[1.143284061850027, 57.08, 3934.53, -0.7]"
"[1.143284061850027, 57.08, 3934.53, -0.7]","[1.143284061850027, 57.36, 3945.98, -0.72]"
"[1.143284061850027, 57.36, 3945.98, -0.72]","[1.143284061850027, 57.64, 3957.48, -0.67]"
"[1.143284061850027, 57.64, 3957.48, -0.67]","[1.143284061850027, 57.91, 3969.04, -0.59]"
"[1.143284061850027, 57.91, 3969.04, -0.59]","[1.143284061850027, 58.18, 3980.65, -0.5]"
"[1.143284061850027, 58.18, 3980.65, -0.5]","[1.143284061850027, 58.43, 3992.33, 0.05]"
"[1.143284061850027, 58.43, 3992.33, 0.05]","[1.143284061850027, 58.68, 4004.04, 0.17]"
"[1.143284061850027, 58.68, 4004.04, 0.17]","[1.143284061850027, 58.93, 4015.8, 0.31]"
"[1.143284061850027, 58.93, 4015.8, 0.31]","[1.143284061850027, 59.16, 4027.61, 0.43]"
"[1.143284061850027, 59.16, 4027.61, 0.43]","[1.143284061850027, 59.39, 4039.46, 0.55]"
"[1.143284061850027, 59.39, 4039.46, 0.55]","[1.143284061850027, 59.61, 4051.36, 0.66]"
"[1.143284061850027, 59.61, 4051.36, 0.66]","[1.143284061850027, 59.83, 4063.3, 0.77]"
"[1.143284061850027, 59.83, 4063.3, 0.77]","[1.143284061850027, 60.03, 4075.29, 0.89]"
"[1.143284061850027, 60.03, 4075.29, 0.89]","[1.143284061850027, 60.24, 4087.31, 0.99]"
"[1.143284061850027, 60.24, 4087.31, 0.99]","[1.143284061850027, 60.43, 4099.38, 1.1]"
"[1.143284061850027, 60.43, 4099.38, 1.1]","[1.143284061850027, 60.63, 4111.49, 1.21]"
"[1.143284061850027, 60.63, 4111.49, 1.21]","[1.143284061850027, 60.8, 4123.63, 1.32]"
"[1.143284061850027, 60.8, 4123.63, 1.32]","[1.143284061850027, 60.98, 4135.81, 1.42]"
"[1.143284061850027, 60.98, 4135.81, 1.42]","[1.143284061850027, 60.72, 4148.0, 1.43]"
"[1.143284061850027, 60.72, 4148.0, 1.43]","[1.143284061850027, 60.9, 4160.17, 1.38]"
"[1.143284061850027, 60.9, 4160.17, 1.38]","[1.143284061850027, 61.08, 2.59, 1.33]"
"[1.143284061850027, 61.08, 2.59, 1.33]","[1.143284061850027, 61.22, 14.81, 1.26]"
"[1.143284061850027, 61.22, 14.81, 1.26]","[1.143284061850027, 61.37, 27.07, 1.2]"
"[1.143284061850027, 61.37, 27.07, 1.2]","[1.143284061850027, 61.55, 39.36, 1.14]"
"[1.143284061850027, 61.55, 39.36, 1.14]","[1.143284061850027, 61.72, 51.69, 1.07]"
"[1.143284061850027, 61.72, 51.69, 1.07]","[1.143284061850027, 61.88, 64.04, 0.99]"
"[1.143284061850027, 61.88, 64.04, 0.99]","[1.1680804852142352, 62.03, 76.43, 0.8]"
"[1.1680804852142352, 62.03, 76.43, 0.8]","[1.1680804852142352, 62.18, 88.85, 0.45]"
"[1.1680804852142352, 62.18, 88.85, 0.45]","[1.1680804852142352, 62.34, 101.29, 0.0]"
"[1.1680804852142352, 62.34, 101.29, 0.0]","[1.1680804852142352, 62.48, 113.76, -0.49]"
"[1.1680804852142352, 62.48, 113.76, -0.49]","[1.1944128444771684, 62.62, 126.26, -0.99]"
"[1.1944128444771684, 62.62, 126.26, -0.99]","[1.1944128444771684, 62.76, 138.79, -1.6]"
"[1.1944128444771684, 62.76, 138.79, -1.6]","[1.1944128444771684, 62.89, 151.33, -2.32]"
"[1.1944128444771684, 62.89, 151.33, -2.32]","[1.1944128444771684, 63.03, 163.9, -3.09]"
"[1.1944128444771684, 63.03, 163.9, -3.09]","[1.1944128444771684, 63.15, 176.49, -3.89]"
"[1.1944128444771684, 63.15, 176.49, -3.89]","[1.1944128444771684, 63.26, 189.12, -4.65]"
"[1.1944128444771684, 63.26, 189.12, -4.65]","[1.1680804852142352, 63.36, 201.8, -5.18]"
"[1.1680804852142352, 63.36, 201.8, -5.18]","[1.1680804852142352, 63.5, 214.5, -5.43]"
"[1.1680804852142352, 63.5, 214.5, -5.43]","[1.1680804852142352, 63.62, 227.2, -5.57]"
"[1.1680804852142352, 63.62, 227.2, -5.57]","[1.143284061850027, 63.73, 239.94, -5.64]"
"[1.143284061850027, 63.73, 239.94, -5.64]","[1.1197695149986342, 63.84, 252.69, -5.57]"
"[1.1197695149986342, 63.84, 252.69, -5.57]","[1.1197695149986342, 63.96, 265.47, -5.38]"
"[1.1197695149986342, 63.96, 265.47, -5.38]","[1.1197695149986342, 64.07, 278.27, -5.14]"
"[1.1197695149986342, 64.07, 278.27, -5.14]","[1.1197695149986342, 64.19, 291.1, -4.88]"
"[1.1197695149986342, 64.19, 291.1, -4.88]","[1.1197695149986342, 64.3, 303.94, -4.61]"
"[1.1197695149986342, 64.3, 303.94, -4.61]","[1.1197695149986342, 64.4, 316.81, -4.33]"
"[1.1197695149986342, 64.4, 316.81, -4.33]","[1.1197695149986342, 64.41, 329.7, -4.05]"
"[1.1197695149986342, 64.41, 329.7, -4.05]","[1.1197695149986342, 61.61, 342.34, -3.79]"
"[1.1197695149986342, 61.61, 342.34, -3.79]","[1.1197695149986342, 57.62, 354.27, -3.56]"
"[1.1197695149986342, 57.62, 354.27, -3.56]","[1.143284061850027, 53.77, 365.4, -3.36]"
"[1.143284061850027, 53.77, 365.4, -3.36]","[1.143284061850027, 50.0, 375.78, -3.23]"
"[1.143284061850027, 50.0, 375.78, -3.23]","[1.143284061850027, 46.48, 385.44, -3.16]"
"[1.143284061850027, 46.48, 385.44, -3.16]","[1.143284061850027, 42.77, 394.34, -3.12]"
"[1.143284061850027, 42.77, 394.34, -3.12]","[1.143284061850027, 39.29, 402.56, -3.1]"
"[1.143284061850027, 39.29, 402.56, -3.1]","[1.143284061850027, 35.72, 410.06, -3.1]"
"[1.143284061850027, 35.72, 410.06, -3.1]","[1.143284061850027, 32.14, 416.84, -3.1]"
"[1.143284061850027, 32.14, 416.84, -3.1]","[1.143284061850027, 29.87, 423.0, -3.07]"
"[1.143284061850027, 29.87, 423.0, -3.07]","[1.143284061850027, 29.48, 428.94, -3.03]"
"[1.143284061850027, 29.48, 428.94, -3.03]","[1.143284061850027, 27.6, 434.7, -2.98]"
"[1.143284061850027, 27.6, 434.7, -2.98]","[1.143284061850027, 24.21, 439.88, -2.93]"
"[1.143284061850027, 24.21, 439.88, -2.93]","[1.0973451695228305, 22.8, 444.5, -2.82]"
"[1.0973451695228305, 22.8, 444.5, -2.82]","[0.9441521151541561, 22.27, 448.9, -2.38]"
"[0.9441521151541561, 22.27, 448.9, -2.38]","[0.775397496610753, 21.6, 453.09, -1.54]"
"[0.775397496610753, 21.6, 453.09, -1.54]","[0.6310588407780213, 21.04, 457.18, -0.35]"
"[0.6310588407780213, 21.04, 457.18, -0.35]","[0.5468509506959441, 20.79, 461.11, 0.96]"
"[0.5468509506959441, 20.79, 461.11, 0.96]","[0.5006547124045881, 21.87, 465.38, 2.18]"
"[0.5006547124045881, 21.87, 465.38, 2.18]","[0.35757110364551026, 22.04, 470.17, 3.2]"
"[0.35757110364551026, 22.04, 470.17, 3.2]","[0.1606906529519106, 21.17, 475.2, 3.92]"
"[0.1606906529519106, 21.17, 475.2, 3.92]","[6.253180805356109, 21.05, 480.35, 4.27]"
"[6.253180805356109, 21.05, 480.35, 4.27]","[6.07161034742149, 21.3, 485.57, 4.21]"
"[6.07161034742149, 21.3, 485.57, 4.21]","[5.904176286483636, 21.53, 490.77, 3.79]"
"[5.904176286483636, 21.53, 490.77, 3.79]","[5.7480005169039865, 21.63, 495.83, 3.02]"
"[5.7480005169039865, 21.63, 495.83, 3.02]","[5.5886870415530305, 21.8, 500.64, 2.0]"
"[5.5886870415530305, 21.8, 500.64, 2.0]","[5.493687097833415, 22.24, 505.24, 0.94]"
"[5.493687097833415, 22.24, 505.24, 0.94]","[5.435123228198105, 23.23, 509.75, -0.09]"
"[5.435123228198105, 23.23, 509.75, -0.09]","[5.419872192164033, 24.55, 514.41, -1.08]"
"[5.419872192164033, 24.55, 514.41, -1.08]","[5.419872192164033, 25.77, 519.33, -2.14]"
"[5.419872192164033, 25.77, 519.33, -2.14]","[5.419872192164033, 26.99, 524.55, -3.19]"
"[5.419872192164033, 26.99, 524.55, -3.19]","[5.404344155511007, 28.22, 530.08, -4.12]"
"[5.404344155511007, 28.22, 530.08, -4.12]","[5.404344155511007, 29.44, 535.89, -4.89]"
"[5.404344155511007, 29.44, 535.89, -4.89]","[5.3723763097721875, 30.62, 541.95, -5.48]"
"[5.3723763097721875, 30.62, 541.95, -5.48]","[5.3723763097721875, 31.78, 548.39, -5.82]"
"[5.3723763097721875, 31.78, 548.39, -5.82]","[5.3723763097721875, 32.89, 554.97, -5.99]"
"[5.3723763097721875, 32.89, 554.97, -5.99]","[5.3723763097721875, 33.96, 561.78, -6.0]"
"[5.3723763097721875, 33.96, 561.78, -6.0]","[5.3723763097721875, 34.96, 568.9, -5.81]"
"[5.3723763097721875, 34.96, 568.9, -5.81]","[5.404344155511007, 35.89, 576.1, -5.48]"
"[5.404344155511007, 35.89, 576.1, -5.48]","[5.435123228198105, 36.8, 583.56, -5.19]"
"[5.435123228198105, 36.8, 583.56, -5.19]","[5.435123228198105, 37.69, 591.11, -4.85]"
"[5.435123228198105, 37.69, 591.11, -4.85]","[5.507787810568833, 37.87, 598.84, -4.41]"
"[5.507787810568833, 37.87, 598.84, -4.41]","[5.5886870415530305, 38.57, 606.55, -4.23]"
"[5.5886870415530305, 38.57, 606.55, -4.23]","[5.614442603977214, 39.43, 614.43, -4.37]"
"[5.614442603977214, 39.43, 614.43, -4.37]","[5.614442603977214, 40.26, 622.44, -4.7]"
"[5.614442603977214, 40.26, 622.44, -4.7]","[5.575600870454231, 41.02, 630.57, -4.95]"
"[5.575600870454231, 41.02, 630.57, -4.95]","[5.562366546309496, 41.79, 638.85, -4.99]"
"[5.562366546309496, 41.79, 638.85, -4.99]","[5.614442603977214, 42.49, 647.28, -5.0]"
"[5.614442603977214, 42.49, 647.28, -5.0]","[5.652126466401565, 43.16, 655.84, -5.31]"
"[5.652126466401565, 43.16, 655.84, -5.31]","[5.639684198386302, 43.87, 664.53, -5.87]"
"[5.639684198386302, 43.87, 664.53, -5.87]","[5.614442603977214, 44.11, 673.34, -6.39]"
"[5.614442603977214, 44.11, 673.34, -6.39]","[5.614442603977214, 41.44, 681.9, -6.79]"
"[5.614442603977214, 41.44, 681.9, -6.79]","[5.548976519726227, 39.06, 689.92, -7.08]"
"[5.548976519726227, 39.06, 689.92, -7.08]","[5.464863356548026, 37.28, 697.57, -7.11]"
"[5.464863356548026, 37.28, 697.57, -7.11]","[5.388519489945351, 36.24, 704.93, -6.75]"
"[5.388519489945351, 36.24, 704.93, -6.75]","[5.285902084807787, 35.43, 712.01, -5.92]"
"[5.285902084807787, 35.43, 712.01, -5.92]","[5.207323106725585, 35.24, 718.9, -4.7]"
"[5.207323106725585, 35.24, 718.9, -4.7]","[5.139901245329559, 35.39, 725.68, -3.12]"
"[5.139901245329559, 35.39, 725.68, -3.12]","[5.115104821965351, 35.2, 732.24, -1.3]"
"[5.115104821965351, 35.2, 732.24, -1.3]","[5.029949409676211, 34.35, 739.03, -0.0]"
"[5.029949409676211, 34.35, 739.03, -0.0]","[4.912723822707809, 33.36, 745.82, 0.68]"
"[4.912723822707809, 33.36, 745.82, 0.68]","[4.71238898038469, 32.75, 752.63, 0.58]"
"[4.71238898038469, 32.75, 752.63, 0.58]","[4.71238898038469, 32.87, 759.18, -0.25]"
"[4.71238898038469, 32.87, 759.18, -0.25]","[4.570849507060263, 33.24, 765.7, -1.22]"
"[4.570849507060263, 33.24, 765.7, -1.22]","[4.51205413806157, 34.01, 772.23, -2.17]"
"[4.51205413806157, 34.01, 772.23, -2.17]","[4.51205413806157, 35.05, 779.06, -2.97]"
"[4.51205413806157, 35.05, 779.06, -2.97]","[4.466823462869398, 35.95, 786.14, -3.56]"
"[4.466823462869398, 35.95, 786.14, -3.56]","[4.466823462869398, 36.88, 793.41, -3.89]"
"[4.466823462869398, 36.88, 793.41, -3.89]","[4.466823462869398, 37.8, 800.87, -4.06]"
"[4.466823462869398, 37.8, 800.87, -4.06]","[4.466823462869398, 38.68, 808.48, -4.25]"
"[4.466823462869398, 38.68, 808.48, -4.25]","[4.466823462869398, 39.53, 816.26, -4.52]"
"[4.466823462869398, 39.53, 816.26, -4.52]","[4.466823462869398, 40.35, 824.2, -4.88]"
"[4.466823462869398, 40.35, 824.2, -4.88]","[4.428594871176362, 41.11, 832.34, -5.16]"
"[4.428594871176362, 41.11, 832.34, -5.16]","[4.394828551093168, 41.88, 840.64, -5.27]"
"[4.394828551093168, 41.88, 840.64, -5.27]","[4.394828551093168, 42.62, 849.09, -5.3]"
"[4.394828551093168, 42.62, 849.09, -5.3]","[4.394828551093168, 43.32, 857.69, -5.33]"
"[4.394828551093168, 43.32, 857.69, -5.33]","[4.3642229591117285, 43.99, 866.42, -5.21]"
"[4.3642229591117285, 43.99, 866.42, -5.21]","[4.3642229591117285, 44.68, 875.28, -4.91]"
"[4.3642229591117285, 44.68, 875.28, -4.91]","[4.3642229591117285, 45.33, 884.23, -4.56]"
"[4.3642229591117285, 45.33, 884.23, -4.56]","[4.3642229591117285, 45.96, 893.29, -4.31]"
"[4.3642229591117285, 45.96, 893.29, -4.31]","[4.3642229591117285, 44.59, 902.42, -4.14]"
"[4.3642229591117285, 44.59, 902.42, -4.14]","[4.3642229591117285, 40.77, 910.95, -4.0]"
"[4.3642229591117285, 40.77, 910.95, -4.0]","[4.3642229591117285, 37.01, 918.72, -3.88]"
"[4.3642229591117285, 37.01, 918.72, -3.88]","[4.3642229591117285, 33.24, 925.75, -3.77]"
"[4.3642229591117285, 33.24, 925.75, -3.77]","[4.3642229591117285, 29.73, 932.04, -3.68]"
"[4.3642229591117285, 29.73, 932.04, -3.68]","[4.309673138804028, 26.96, 937.56, -3.57]"
"[4.309673138804028, 26.96, 937.56, -3.57]","[4.157577947404619, 26.19, 942.77, -3.08]"
"[4.157577947404619, 26.19, 942.77, -3.08]","[4.052401650997192, 25.49, 947.76, -2.14]"
"[4.052401650997192, 25.49, 947.76, -2.14]","[3.945394972522823, 24.82, 952.55, -0.87]"
"[3.945394972522823, 24.82, 952.55, -0.87]","[3.82314586515291, 24.17, 957.29, 0.6]"
"[3.82314586515291, 24.17, 957.29, 0.6]","[3.74809850880288, 23.59, 961.86, 1.98]"
"[3.74809850880288, 23.59, 961.86, 1.98]","[3.630883431603909, 23.0, 966.68, 3.14]"
"[3.630883431603909, 23.0, 966.68, 3.14]","[3.553109499657281, 22.62, 971.73, 3.84]"
"[3.553109499657281, 22.62, 971.73, 3.84]","[3.414985685057266, 22.62, 977.72, 4.07]"
"[3.414985685057266, 22.62, 977.72, 4.07]","[3.3124223227188976, 23.55, 983.01, 3.81]"
"[3.3124223227188976, 23.55, 983.01, 3.81]","[3.241760074751353, 23.12, 988.14, 3.2]"
"[3.241760074751353, 23.12, 988.14, 3.2]","[3.1215913200164027, 22.39, 992.96, 2.34]"
"[3.1215913200164027, 22.39, 992.96, 2.34]","[2.9606062023432456, 21.48, 997.47, 1.55]"
"[2.9606062023432456, 21.48, 997.47, 1.55]","[2.784021549944283, 21.22, 1001.68, 0.93]"
"[2.784021549944283, 21.22, 1001.68, 0.93]","[2.617993877991494, 21.75, 1006.06, 0.44]"
"[2.617993877991494, 21.75, 1006.06, 0.44]","[2.4855320626648707, 22.33, 1010.51, 0.07]"
"[2.4855320626648707, 22.33, 1010.51, 0.07]","[2.352094444243621, 22.92, 1015.03, -0.15]"
"[2.352094444243621, 22.92, 1015.03, -0.15]","[2.230783656182395, 23.52, 1019.67, -0.27]"
"[2.230783656182395, 23.52, 1019.67, -0.27]","[2.106322981109284, 23.15, 1024.31, -0.28]"
"[2.106322981109284, 23.15, 1024.31, -0.28]","[2.021823138591159, 23.87, 1028.96, -0.17]"
"[2.021823138591159, 23.87, 1028.96, -0.17]","[1.888356756086418, 24.65, 1033.81, -0.08]"
"[1.888356756086418, 24.65, 1033.81, -0.08]","[1.7123358001193236, 25.22, 1038.8, -0.01]"
"[1.7123358001193236, 25.22, 1038.8, -0.01]","[1.5707963267948966, 25.27, 1043.89, 0.12]"
"[1.5707963267948966, 25.27, 1043.89, 0.12]","[1.370461484471777, 25.16, 1049.01, 0.3]"
"[1.370461484471777, 25.16, 1049.01, 0.3]","[1.2226303055219356, 25.05, 1054.13, 0.61]"
"[1.2226303055219356, 25.05, 1054.13, 0.61]","[1.1944128444771684, 25.53, 1059.23, 1.25]"
"[1.1944128444771684, 25.53, 1059.23, 1.25]","[1.2226303055219356, 26.77, 1064.42, 2.24]"
"[1.2226303055219356, 26.77, 1064.42, 2.24]","[1.370461484471777, 27.56, 1069.89, 2.89]"
"[1.370461484471777, 27.56, 1069.89, 2.89]","[1.4292568534704695, 28.35, 1075.53, 2.94]"
"[1.4292568534704695, 28.35, 1075.53, 2.94]","[1.5707963267948966, 29.53, 1081.33, 2.45]"
"[1.5707963267948966, 29.53, 1081.33, 2.45]","[1.4292568534704695, 30.61, 1087.33, 1.74]"
"[1.4292568534704695, 30.61, 1087.33, 1.74]","[1.4292568534704695, 31.66, 1093.54, 1.2]"
"[1.4292568534704695, 31.66, 1093.54, 1.2]","[1.4292568534704695, 32.69, 1099.96, 0.8]"
"[1.4292568534704695, 32.69, 1099.96, 0.8]","[1.370461484471777, 33.64, 1106.59, 0.43]"
"[1.370461484471777, 33.64, 1106.59, 0.43]","[1.3252308092796046, 34.51, 1113.4, 0.3]"
"[1.3252308092796046, 34.51, 1113.4, 0.3]","[1.3252308092796046, 35.43, 1120.4, 0.4]"
"[1.3252308092796046, 35.43, 1120.4, 0.4]","[1.3252308092796046, 36.29, 1127.57, 0.53]"
"[1.3252308092796046, 36.29, 1127.57, 0.53]","[1.3252308092796046, 37.12, 1134.92, 0.62]"
"[1.3252308092796046, 37.12, 1134.92, 0.62]","[1.3252308092796046, 37.91, 1142.42, 0.7]"
"[1.3252308092796046, 37.91, 1142.42, 0.7]","[1.3252308092796046, 38.14, 1149.99, 0.77]"
"[1.3252308092796046, 38.14, 1149.99, 0.77]","[1.3252308092796046, 38.58, 1157.69, 0.85]"
"[1.3252308092796046, 38.58, 1157.69, 0.85]","[1.3252308092796046, 35.62, 1165.15, 0.93]"
"[1.3252308092796046, 35.62, 1165.15, 0.93]","[1.3252308092796046, 32.18, 1171.93, 1.0]"
"[1.3252308092796046, 32.18, 1171.93, 1.0]","[1.3252308092796046, 28.61, 1177.98, 1.05]"
"[1.3252308092796046, 28.61, 1177.98, 1.05]","[1.4292568534704695, 26.35, 1183.4, 0.96]"
"[1.4292568534704695, 26.35, 1183.4, 0.96]","[7.853981633974483, 25.6, 1188.53, 0.63]"
"[7.853981633974483, 25.6, 1188.53, 0.63]","[1.7123358001193236, 25.87, 1193.61, 0.15]"
"[1.7123358001193236, 25.87, 1193.61, 0.15]","[1.8163618443101885, 26.04, 1198.82, -0.46]"
"[1.8163618443101885, 26.04, 1198.82, -0.46]","[1.9189623480678575, 25.56, 1204.03, -1.07]"
"[1.9189623480678575, 25.56, 1204.03, -1.07]","[1.998308591739766, 26.63, 1209.39, -1.59]"
"[1.998308591739766, 26.63, 1209.39, -1.59]","[2.086390333040987, 26.78, 1214.99, -1.78]"
"[2.086390333040987, 26.78, 1214.99, -1.78]","[2.214297435588181, 26.25, 1220.51, -1.73]"
"[2.214297435588181, 26.25, 1220.51, -1.73]","[2.352094444243621, 26.58, 1226.01, -1.56]"
"[2.352094444243621, 26.58, 1226.01, -1.56]","[2.4600394420266762, 26.55, 1231.52, -1.21]"
"[2.4600394420266762, 26.55, 1231.52, -1.21]","[2.5592284157210496, 25.94, 1236.9, -0.65]"
"[2.5592284157210496, 25.94, 1236.9, -0.65]","[2.697099876653974, 25.2, 1242.05, -0.03]"
"[2.697099876653974, 25.2, 1242.05, -0.03]","[2.847365815840811, 24.37, 1246.99, 0.45]"
"[2.847365815840811, 24.37, 1246.99, 0.45]","[3.001131238879937, 23.49, 1251.72, 0.75]"
"[3.001131238879937, 23.49, 1251.72, 0.75]","[3.1515928202639603, 23.18, 1256.29, 0.86]"
"[3.1515928202639603, 23.18, 1256.29, 0.86]","[3.261882535984581, 23.8, 1260.89, 0.88]"
"[3.261882535984581, 23.8, 1260.89, 0.88]","[3.3634071240865877, 24.6, 1265.63, 0.82]"
"[3.3634071240865877, 24.6, 1265.63, 0.82]","[3.4673221408844235, 25.56, 1270.55, 0.75]"
"[3.4673221408844235, 25.56, 1270.55, 0.75]","[3.564046715776549, 25.6, 1275.6, 0.75]"
